city,region_code,year,metric_key,compare_key,unit,value,source_url,source,responsible,doc_no,note
深圳市,440300,2024,local_public_budget_revenue,地方一般公共预算收入,亿元,,,,,,
深圳市,440300,2024,local_public_budget_expenditure,地方一般公共预算支出,亿元,,,,,,
深圳市,440300,2025,gdp,GDP,亿元,,,,,,
深圳市,440300,2025,gdp_per_capita,人均GDP,元,,,,,,
深圳市,440300,2025,registered_population,年末户籍人口,万人,,,,,,
深圳市,440300,2025,urbanization_rate,城镇化率(常住),%,,,,,,
深圳市,440300,2025,local_public_budget_revenue,地方一般公共预算收入,亿元,,,,,,
深圳市,440300,2025,local_public_budget_expenditure,地方一般公共预算支出,亿元,,,,,,
沈阳市,210100,2020,gdp,GDP,亿元,,,,,,
沈阳市,210100,2020,gdp_per_capita,人均GDP,元,,,,,,
沈阳市,210100,2020,resident_population,年末常住人口,万人,,,,,,
沈阳市,210100,2020,registered_population,年末户籍人口,万人,,,,,,
沈阳市,210100,2020,urbanization_rate,城镇化率(常住),%,,,,,,
沈阳市,210100,2020,local_public_budget_revenue,地方一般公共预算收入,亿元,,,,,,
沈阳市,210100,2020,local_public_budget_expenditure,地方一般公共预算支出,亿元,,,,,,
沈阳市,210100,2021,gdp,GDP,亿元,,,,,,
沈阳市,210100,2021,gdp_per_capita,人均GDP,元,,,,,,
沈阳市,210100,2021,resident_population,年末常住人口,万人,,,,,,
沈阳市,210100,2021,registered_population,年末户籍人口,万人,,,,,,
沈阳市,210100,2021,urbanization_rate,城镇化率(常住),%,,,,,,
沈阳市,210100,2021,local_public_budget_revenue,地方一般公共预算收入,亿元,,,,,,
沈阳市,210100,2021,local_public_budget_expenditure,地方一般公共预算支出,亿元,,,,,,
沈阳市,210100,2022,gdp,GDP,亿元,,,,,,
沈阳市,210100,2022,gdp_per_capita,人均GDP,元,,,,,,
沈阳市,210100,2022,resident_population,年末常住人口,万人,,,,,,
沈阳市,210100,2022,registered_population,年末户籍人口,万人,,,,,,
沈阳市,210100,2022,urbanization_rate,城镇化率(常住),%,,,,,,
沈阳市,210100,2022,local_public_budget_revenue,地方一般公共预算收入,亿元,,,,,,
沈阳市,210100,2022,local_public_budget_expenditure,地方一般公共预算支出,亿元,,,,,,
沈阳市,210100,2024,local_public_budget_expenditure,地方一般公共预算支出,亿元,,,,,,
武汉市,420100,2020,gdp,GDP,亿元,,,,,,
武汉市,420100,2020,gdp_per_capita,人均GDP,元,,,,,,
武汉市,420100,2020,resident_population,年末常住人口,万人,,,,,,
武汉市,420100,2020,registered_population,年末户籍人口,万人,,,,,,
武汉市,420100,2020,urbanization_rate,城镇化率(常住),%,,,,,,
武汉市,420100,2020,local_public_budget_revenue,地方一般公共预算收入,亿元,,,,,,
武汉市,420100,2020,local_public_budget_expenditure,地方一般公共预算支出,亿元,,,,,,
武汉市,420100,2021,gdp,GDP,亿元,,,,,,
武汉市,420100,2021,gdp_per_capita,人均GDP,元,,,,,,
武汉市,420100,2021,resident_population,年末常住人口,万人,,,,,,
武汉市,420100,2021,registered_population,年末户籍人口,万人,,,,,,
武汉市,420100,2021,urbanization_rate,城镇化率(常住),%,,,,,,
武汉市,420100,2021,local_public_budget_revenue,地方一般公共预算收入,亿元,,,,,,
武汉市,420100,2021,local_public_budget_expenditure,地方一般公共预算支出,亿元,,,,,,
武汉市,420100,2022,gdp,GDP,亿元,,,,,,
武汉市,420100,2022,gdp_per_capita,人均GDP,元,,,,,,
武汉市,420100,2022,resident_population,年末常住人口,万人,,,,,,
武汉市,420100,2022,registered_population,年末户籍人口,万人,,,,,,
武汉市,420100,2022,urbanization_rate,城镇化率(常住),%,,,,,,
武汉市,420100,2022,local_public_budget_revenue,地方一般公共预算收入,亿元,,,,,,
武汉市,420100,2022,local_public_budget_expenditure,地方一般公共预算支出,亿元,,,,,,
武汉市,420100,2023,local_public_budget_expenditure,地方一般公共预算支出,亿元,,,,,,
武汉市,420100,2024,local_public_budget_revenue,地方一般公共预算收入,亿元,,,,,,
武汉市,420100,2024,local_public_budget_expenditure,地方一般公共预算支出,亿元,,,,,,
武汉市,420100,2025,gdp,GDP,亿元,,,,,,
武汉市,420100,2025,gdp_per_capita,人均GDP,元,,,,,,
武汉市,420100,2025,registered_population,年末户籍人口,万人,,,,,,
武汉市,420100,2025,urbanization_rate,城镇化率(常住),%,,,,,,
武汉市,420100,2025,local_public_budget_revenue,地方一般公共预算收入,亿元,,,,,,
武汉市,420100,2025,local_public_budget_expenditure,地方一般公共预算支出,亿元,,,,,,
西安市,610100,2020,gdp,GDP,亿元,,,,,,
西安市,610100,2020,gdp_per_capita,人均GDP,元,,,,,,
西安市,610100,2020,resident_population,年末常住人口,万人,,,,,,
西安市,610100,2020,registered_population,年末户籍人口,万人,,,,,,
西安市,610100,2020,urbanization_rate,城镇化率(常住),%,,,,,,
西安市,610100,2020,local_public_budget_revenue,地方一般公共预算收入,亿元,,,,,,
西安市,610100,2020,local_public_budget_expenditure,地方一般公共预算支出,亿元,,,,,,
西安市,610100,2021,gdp,GDP,亿元,,,,,,
西安市,610100,2021,gdp_per_capita,人均GDP,元,,,,,,
西安市,610100,2021,resident_population,年末常住人口,万人,,,,,,
西安市,610100,2021,registered_population,年末户籍人口,万人,,,,,,
西安市,610100,2021,urbanization_rate,城镇化率(常住),%,,,,,,
西安市,610100,2021,local_public_budget_revenue,地方一般公共预算收入,亿元,,,,,,
西安市,610100,2021,local_public_budget_expenditure,地方一般公共预算支出,亿元,,,,,,
西安市,610100,2022,gdp,GDP,亿元,,,,,,
西安市,610100,2022,gdp_per_capita,人均GDP,元,,,,,,
西安市,610100,2022,resident_population,年末常住人口,万人,,,,,,
西安市,610100,2022,registered_population,年末户籍人口,万人,,,,,,
西安市,610100,2022,urbanization_rate,城镇化率(常住),%,,,,,,
西安市,610100,2022,local_public_budget_revenue,地方一般公共预算收入,亿元,,,,,,
西安市,610100,2022,local_public_budget_expenditure,地方一般公共预算支出,亿元,,,,,,
西安市,610100,2023,gdp,GDP,亿元,,,,,,
西安市,610100,2023,gdp_per_capita,人均GDP,元,,,,,,
西安市,610100,2023,resident_population,年末常住人口,万人,,,,,,
西安市,610100,2023,registered_population,年末户籍人口,万人,,,,,,
西安市,610100,2023,urbanization_rate,城镇化率(常住),%,,,,,,
西安市,610100,2023,local_public_budget_revenue,地方一般公共预算收入,亿元,,,,,,
西安市,610100,2023,local_public_budget_expenditure,地方一般公共预算支出,亿元,,,,,,
西安市,610100,2024,gdp,GDP,亿元,,,,,,
西安市,610100,2024,gdp_per_capita,人均GDP,元,,,,,,
西安市,610100,2024,resident_population,年末常住人口,万人,,,,,,
西安市,610100,2024,registered_population,年末户籍人口,万人,,,,,,
西安市,610100,2024,urbanization_rate,城镇化率(常住),%,,,,,,
西安市,610100,2024,local_public_budget_revenue,地方一般公共预算收入,亿元,,,,,,
西安市,610100,2024,local_public_budget_expenditure,地方一般公共预算支出,亿元,,,,,,
西安市,610100,2025,gdp,GDP,亿元,,,,,,
西安市,610100,2025,gdp_per_capita,人均GDP,元,,,,,,
西安市,610100,2025,registered_population,年末户籍人口,万人,,,,,,
西安市,610100,2025,urbanization_rate,城镇化率(常住),%,,,,,,
西安市,610100,2025,local_public_budget_revenue,地方一般公共预算收入,亿元,,,,,,
西安市,610100,2025,local_public_budget_expenditure,地方一般公共预算支出,亿元,,,,,,
长春市,220100,2020,gdp,GDP,亿元,,,,,,
长春市,220100,2020,gdp_per_capita,人均GDP,元,,,,,,
长春市,220100,2020,resident_population,年末常住人口,万人,,,,,,
长春市,220100,2020,registered_population,年末户籍人口,万人,,,,,,
长春市,220100,2020,urbanization_rate,城镇化率(常住),%,,,,,,
长春市,220100,2020,local_public_budget_revenue,地方一般公共预算收入,亿元,,,,,,
长春市,220100,2020,local_public_budget_expenditure,地方一般公共预算支出,亿元,,,,,,
长春市,220100,2021,gdp,GDP,亿元,,,,,,
长春市,220100,2021,gdp_per_capita,人均GDP,元,,,,,,
长春市,220100,2021,resident_population,年末常住人口,万人,,,,,,
长春市,220100,2021,registered_population,年末户籍人口,万人,,,,,,
长春市,220100,2021,urbanization_rate,城镇化率(常住),%,,,,,,
长春市,220100,2021,local_public_budget_revenue,地方一般公共预算收入,亿元,,,,,,
长春市,220100,2021,local_public_budget_expenditure,地方一般公共预算支出,亿元,,,,,,
长春市,220100,2022,gdp,GDP,亿元,,,,,,
长春市,220100,2022,gdp_per_capita,人均GDP,元,,,,,,
长春市,220100,2022,resident_population,年末常住人口,万人,,,,,,
长春市,220100,2022,registered_population,年末户籍人口,万人,,,,,,
长春市,220100,2022,urbanization_rate,城镇化率(常住),%,,,,,,
长春市,220100,2022,local_public_budget_revenue,地方一般公共预算收入,亿元,,,,,,
长春市,220100,2022,local_public_budget_expenditure,地方一般公共预算支出,亿元,,,,,,
长春市,220100,2023,gdp,GDP,亿元,,,,,,
长春市,220100,2023,gdp_per_capita,人均GDP,元,,,,,,
长春市,220100,2023,resident_population,年末常住人口,万人,,,,,,
长春市,220100,2023,registered_population,年末户籍人口,万人,,,,,,
长春市,220100,2023,urbanization_rate,城镇化率(常住),%,,,,,,
长春市,220100,2023,local_public_budget_revenue,地方一般公共预算收入,亿元,,,,,,
长春市,220100,2023,local_public_budget_expenditure,地方一般公共预算支出,亿元,,,,,,
长春市,220100,2024,gdp,GDP,亿元,,,,,,
长春市,220100,2024,gdp_per_capita,人均GDP,元,,,,,,
长春市,220100,2024,resident_population,年末常住人口,万人,,,,,,
长春市,220100,2024,registered_population,年末户籍人口,万人,,,,,,
长春市,220100,2024,urbanization_rate,城镇化率(常住),%,,,,,,
长春市,220100,2024,local_public_budget_revenue,地方一般公共预算收入,亿元,,,,,,
长春市,220100,2024,local_public_budget_expenditure,地方一般公共预算支出,亿元,,,,,,
长春市,220100,2025,gdp,GDP,亿元,,,,,,
长春市,220100,2025,gdp_per_capita,人均GDP,元,,,,,,
长春市,220100,2025,registered_population,年末户籍人口,万人,,,,,,
长春市,220100,2025,urbanization_rate,城镇化率(常住),%,,,,,,
长春市,220100,2025,local_public_budget_revenue,地方一般公共预算收入,亿元,,,,,,
长春市,220100,2025,local_public_budget_expenditure,地方一般公共预算支出,亿元,,,,,,
